id,active,added_by,branch_id,added_date,is_primary,renew_date,card_number,charge_code,customer_id,expiry_date,reg_cleared,reg_id_temp,txn_enabled,migration_id,service_code,service_flag,account_alias,account_label,alert_enabled,currency_code,account_number,charge_remarks,account_type_id,is_trial_period,service_remarks,is_account_owner,last_modified_by,charge_deduct_date,last_modified_date,service_block_date,account_holder_name,old_bank_account_id,account_owner_cbs_id,allow_foreign_currency_txn,updated_at
705,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,832,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2801627227895661,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Tanushree Devi Regmi,,DLNIND8212211,,2024-08-07 07:05:19.210
706,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,833,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5103245294892934,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Tanushree Devi Regmi,,DLNIND8212211,,2024-08-07 07:05:19.210
707,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,834,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2063099122590873,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
708,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,835,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8575164182675298,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,HIMALAYAN CONSULTANCY PVT. LTD.,,DLNLEG3169101,,2024-08-07 07:05:19.210
709,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,836,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2353177892925035,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,HIMALAYAN CONSULTANCY PVT. LTD.,,DLNLEG3169101,,2024-08-07 07:05:19.210
710,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,837,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1509238962862497,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Poshan Gopal Bhandari,,DLNIND9910969,,2024-08-07 07:05:19.210
711,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,838,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1019098353725922,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Gambheer Bipin Adhikari,,DLNIND8496642,,2024-08-07 07:05:19.210
712,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,839,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5359714052595420,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
713,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,840,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3465149429196953,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,BHIMSEN AGRICULTURAL COOPERATIVE LTD.,,DLNLEG5142567,,2024-08-07 07:05:19.210
714,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,841,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8894703548471418,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,NEPAL AIRLINES LTD.,,DLNLEG6576494,,2024-08-07 07:05:19.210
715,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,842,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8931446906128463,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,NEPAL AIRLINES LTD.,,DLNLEG6576494,,2024-08-07 07:05:19.210
716,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,843,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4207521348480567,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
717,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,844,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5751454951540760,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
718,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,845,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3461173814768293,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
719,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,846,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2509938323798534,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
720,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,847,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9052830986690958,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
721,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,848,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5471044591771369,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,NEPAL AIRLINES LTD.,,DLNLEG6576494,,2024-08-07 07:05:19.210
722,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,849,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7679230003020167,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Shirish Shankar Timalsina,,DLNIND7426436,,2024-08-07 07:05:19.210
723,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,850,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5238688822372861,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,NEPAL AIRLINES LTD.,,DLNLEG6576494,,2024-08-07 07:05:19.210
724,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,851,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1539510405291721,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,RUKUM CO-OP FINANCE LTD.,,DLNLEG1075920,,2024-08-07 07:05:19.210
725,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,852,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2987591865490592,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,RUKUM CO-OP FINANCE LTD.,,DLNLEG1075920,,2024-08-07 07:05:19.210
726,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,853,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8886692156439892,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,KHOTANG FOODS PVT. LTD.,,DLNLEG6218579,,2024-08-07 07:05:19.210
727,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,854,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2281423377521490,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Poshan Gopal Bhandari,,DLNIND9910969,,2024-08-07 07:05:19.210
728,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,855,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6871127386769707,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Poshan Gopal Bhandari,,DLNIND9910969,,2024-08-07 07:05:19.210
729,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,856,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8791407249076419,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
730,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,857,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5514826189518128,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Poshan Gopal Bhandari,,DLNIND9910969,,2024-08-07 07:05:19.210
731,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,858,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3418537374717057,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Kalyan Gopal Maharjan,,DLNIND1138256,,2024-08-07 07:05:19.210
732,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,859,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4781155688360395,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,KALINCHOWK REAL ESTATE PVT. LTD.,,DLNLEG8980703,,2024-08-07 07:05:19.210
733,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,860,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5552419423760158,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Tanushree Devi Regmi,,DLNIND8212211,,2024-08-07 07:05:19.210
734,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,861,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7762572910633252,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Tanushree Devi Regmi,,DLNIND8212211,,2024-08-07 07:05:19.210
735,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,862,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2947106377054681,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Tanushree Devi Regmi,,DLNIND8212211,,2024-08-07 07:05:19.210
736,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,863,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA9260794671177395,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Srijeet Prasad Tamang,,DLNIND1568693,,2024-08-07 07:05:19.210
737,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,864,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7309432130311866,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
738,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,865,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1841212296568011,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
739,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,866,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1583414954899893,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
740,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,867,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1237309186355287,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
741,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,868,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1048118254996693,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Sahil Bahadur Yadav,,DLNIND8738953,,2024-08-07 07:05:19.210
742,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,869,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1209290266271722,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Srijeet Prasad Tamang,,DLNIND1568693,,2024-08-07 07:05:19.210
743,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,870,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3306411689580474,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
744,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,871,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA6077728090586011,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
745,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,872,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1612812495743137,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,NEPAL AIRLINES LTD.,,DLNLEG6576494,,2024-08-07 07:05:19.210
746,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,873,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA1771781200844060,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
747,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,874,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA3474803530437430,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
748,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,875,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5621695119746507,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,EVEREST FOOTWEAR PVT. LTD.,,DLNLEG8767566,,2024-08-07 07:05:19.210
749,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,876,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2434157826262890,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,EVEREST FOOTWEAR PVT. LTD.,,DLNLEG8767566,,2024-08-07 07:05:19.210
750,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,877,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5597853428054602,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,SARLAHI PLASTIC PRODUCTS PVT. LTD.,,DLNLEG1189719,,2024-08-07 07:05:19.210
751,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,878,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA7796589630942126,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
752,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,879,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA8564200136224168,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
753,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,880,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4206785629314148,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
754,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,881,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA2821179804488212,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Lucy Laxmi Regmi,,DLNIND5576304,,2024-08-07 07:05:19.210
755,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,882,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA5501847480275667,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
756,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,883,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4059720281911091,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
757,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,884,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4442372338159724,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
758,Y,1.0,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",Y,"Row(member0=Timestamp('2024-07-23 11:04:11'), member1=None)",,0,885,"Row(member0=Timestamp('2025-12-14 06:07:12'), member1=None)",Y,,Y,20221214.0,CMD,E,1,ACCOUNT,Y,NPR,FA4024479155589285,,1.0,N,,Y,,,"Row(member0=Timestamp('2022-12-14 10:14:25'), member1=None)",,Adarsh Bhakta Lama,,DLNIND1255130,,2024-08-07 07:05:19.210
